Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo,Estado físico del cultivo,Código del cultivo,Nombre científico del cultivo
23,Córdoba,23464,Momil,Frutales,Demás frutales,Mango,Mango demás variedades,2019,2019,30.00,25.00,175.00,7.00,Permanente,En fresco,2044299,Mangifera indica
23,Córdoba,23464,Momil,Frutales,Demás frutales,Mango,Mango demás variedades,2020,2020,35.00,30.00,93.00,3.10,Permanente,En fresco,2044299,Mangifera indica
23,Córdoba,23464,Momil,Frutales,Demás frutales,Mango,Mango demás variedades,2021,2021,35.00,31.00,201.50,6.50,Permanente,En fresco,2044299,Mangifera indica
23,Córdoba,23464,Momil,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,35.00,35.00,227.50,6.50,Permanente,En fresco,2044299,Mangifera indica
23,Córdoba,23464,Momil,Frutales,Demás frutales,Mango,Mango demás variedades,2023,2023,35.00,35.00,245.00,7.00,Permanente,En fresco,2044299,Mangifera indica
23,Córdoba,23464,Momil,Frutales,Pasifloráceas,Maracuyá,Maracuyá,2019,2019,1.00,1.00,3.00,3.00,Permanente,En fresco,2044500,Passiflora edulis
23,Córdoba,23464,Momil,Frutales,Pasifloráceas,Maracuyá,Maracuyá,2020,2020,1.00,1.00,1.00,1.00,Permanente,En fresco,2044500,Passiflora edulis
23,Córdoba,23464,Momil,Frutales,Pasifloráceas,Maracuyá,Maracuyá,2021,2021,3.75,0.75,2.85,3.80,Permanente,En fresco,2044500,Passiflora edulis
23,Córdoba,23464,Momil,Frutales,Pasifloráceas,Maracuyá,Maracuyá,2022,2022,3.50,3.50,13.30,3.80,Permanente,En fresco,2044500,Passiflora edulis
23,Córdoba,23464,Momil,Frutales,Pasifloráceas,Maracuyá,Maracuyá,2023,2023,4.00,3.00,11.40,3.80,Permanente,En fresco,2044500,Passiflora edulis
23,Córdoba,23464,Momil,Frutales,Cítricos,Naranja,Naranja demás variedades,2019,2019,3.00,2.00,10.00,5.00,Permanente,En fresco,2044999,Citrus x aurantium
23,Córdoba,23464,Momil,Frutales,Cítricos,Naranja,Naranja demás variedades,2020,2020,3.00,3.00,13.50,4.50,Permanente,En fresco,2044999,Citrus x aurantium
23,Córdoba,23464,Momil,Frutales,Cítricos,Naranja,Naranja demás variedades,2021,2021,3.00,3.00,24.90,8.30,Permanente,En fresco,2044999,Citrus x aurantium
23,Córdoba,23464,Momil,Frutales,Cítricos,Naranja,Naranja demás variedades,2022,2022,3.00,3.00,24.00,8.00,Permanente,En fresco,2044999,Citrus x aurantium
23,Córdoba,23464,Momil,Frutales,Cítricos,Naranja,Naranja demás variedades,2023,2023,3.25,2.75,19.25,7.00,Permanente,En fresco,2044999,Citrus x aurantium
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2019,2019A,105.90,105.90,1059.00,10.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2019,2019B,2.00,2.00,20.00,10.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2020,2020A,113.70,88.50,973.50,11.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021A,100.90,99.30,1290.90,13.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2022,2022A,125.00,99.30,1290.90,13.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2023,2023A,96.98,120.00,1560.00,13.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23464,Momil,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2019,2019,125.00,123.00,699.36,5.69,Permanente,Aceite crudo,2070400,Elaeis guineensis
23,Córdoba,23464,Momil,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2020,2020,125.00,123.00,335.48,2.73,Permanente,Aceite crudo,2070400,Elaeis guineensis
23,Córdoba,23464,Momil,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2021,2021,125.00,125.00,356.25,2.85,Permanente,Aceite crudo,2070400,Elaeis guineensis
23,Córdoba,23464,Momil,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2022,2022,125.00,125.00,490.95,3.93,Permanente,Aceite crudo,2070400,Elaeis guineensis
23,Córdoba,23464,Momil,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2023,2023,125.00,125.00,490.95,3.93,Permanente,Aceite crudo,2070400,Elaeis guineensis
23,Córdoba,23464,Momil,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2019,2019A,2.00,2.00,20.00,10.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23464,Momil,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2019,2019B,94.00,70.00,490.00,7.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23464,Momil,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2020,2020A,2.00,2.00,24.00,12.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23464,Momil,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2020,2020B,100.00,100.00,1000.00,10.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23464,Momil,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2021,2021A,75.20,73.50,882.00,12.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23464,Momil,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2021,2021B,100.00,60.00,720.00,12.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23464,Momil,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022A,69.50,129.20,1550.40,12.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23464,Momil,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022B,12.50,0.00,0.00,0.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23464,Momil,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2023,2023A,15.50,15.00,150.00,10.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23464,Momil,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2023,2023B,7.50,7.00,84.00,12.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23464,Momil,Frutales,Demás frutales,Piña,"Piña Cayena, Gold, Manzana y/o Perolera",2023,2023,14.00,0.00,0.00,0.00,Permanente,En fresco,2045601,Ananas comosus
23,Córdoba,23464,Momil,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",Plantas aromáticas,Plantas aromáticas,2019,2019A,3.00,3.00,6.00,2.00,Transitorio,En fresco,1022300,No aplica
23,Córdoba,23464,Momil,Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,58.00,54.00,399.00,7.39,Permanente,En fresco,2045802,Musa x paradisiaca
23,Córdoba,23464,Momil,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,63.00,58.00,185.60,3.20,Permanente,En fresco,2045802,Musa x paradisiaca
23,Córdoba,23464,Momil,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,67.00,61.00,231.80,3.80,Permanente,En fresco,2045802,Musa x paradisiaca
23,Córdoba,23464,Momil,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,64.50,64.50,290.25,4.50,Permanente,En fresco,2045802,Musa x paradisiaca
23,Córdoba,23464,Momil,Frutales,Demás frutales,Plátano,Plátano consumo interno,2023,2023,40.00,25.00,125.00,5.00,Permanente,En fresco,2045802,Musa x paradisiaca
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,357.80,357.80,4293.60,12.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,5.00,5.00,60.00,12.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,429.00,391.00,4692.00,12.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca industrial,2021,2021A,98.00,96.00,1728.00,18.00,Transitorio,En fresco,1081002,Manihot esculenta
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,342.00,337.00,4381.00,13.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca industrial,2022,2022A,108.00,95.00,1710.00,18.00,Transitorio,En fresco,1081002,Manihot esculenta
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,332.00,335.00,4355.00,13.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca industrial,2023,2023A,108.00,106.00,1908.00,18.00,Transitorio,En fresco,1081002,Manihot esculenta
23,Córdoba,23464,Momil,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,301.25,330.00,4290.00,13.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Ají,Ají,2019,2019A,40.00,38.00,266.00,7.00,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Ají,Ají,2019,2019B,20.00,20.00,330.00,16.50,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Ají,Ají,2020,2020A,50.00,45.00,450.00,10.00,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Ají,Ají,2020,2020B,45.00,40.00,400.00,10.00,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Ají,Ají,2021,2021A,28.60,28.60,348.00,12.17,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Ají,Ají,2021,2021B,29.00,29.00,348.00,12.00,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022A,17.00,20.00,48.00,2.40,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022B,29.00,17.00,204.00,12.00,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Ají,Ají,2023,2023A,29.00,29.00,275.50,9.50,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Ají,Ají,2023,2023B,29.00,29.00,275.50,9.50,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2019,2019A,113.00,113.00,494.94,4.38,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano manual,2019,2019A,1200.00,1000.00,3500.00,3.50,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2019,2019B,74.25,74.25,295.52,3.98,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano manual,2019,2019B,1220.00,1120.00,3920.00,3.50,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2020,2020A,124.00,123.00,565.80,4.60,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano manual,2020,2020A,1200.00,1100.00,5362.00,4.87,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2020,2020B,83.00,82.50,330.00,4.00,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano manual,2020,2020B,1300.00,1150.00,5606.00,4.87,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2021,2021A,327.00,86.00,482.00,5.60,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021A,1576.00,919.00,3860.00,4.20,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2021,2021B,227.00,227.00,1271.00,5.60,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021B,1220.00,1220.00,6344.00,5.20,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022A,247.00,474.00,2559.60,5.40,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022A,1162.00,2382.00,10004.40,4.20,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,170.00,170.00,952.00,5.60,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022B,920.00,736.00,3827.20,5.20,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023A,300.00,300.00,1620.00,5.40,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023A,1200.00,1384.00,5812.80,4.20,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,190.00,190.00,1026.00,5.40,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13458,Montecristo,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023B,950.00,807.00,3389.40,4.20,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13458,Montecristo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2019,2019,18.00,12.00,5.25,0.44,Permanente,Grano seco,2030200,Theobrama cacao
13,Bolívar,13458,Montecristo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2020,2020,33.00,15.00,10.50,0.70,Permanente,Grano seco,2030200,Theobrama cacao
13,Bolívar,13458,Montecristo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,45.00,33.00,27.06,0.82,Permanente,Grano seco,2030200,Theobrama cacao
13,Bolívar,13458,Montecristo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,45.00,33.00,23.10,0.70,Permanente,Grano seco,2030200,Theobrama cacao
13,Bolívar,13458,Montecristo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2023,2023,75.00,75.00,52.50,0.70,Permanente,Grano seco,2030200,Theobrama cacao
13,Bolívar,13458,Montecristo,Leguminosas,Leguminosas,Frijol,Frijol,2019,2019A,25.00,25.00,32.50,1.30,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13458,Montecristo,Leguminosas,Leguminosas,Frijol,Frijol,2019,2019B,30.00,30.00,36.00,1.20,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13458,Montecristo,Leguminosas,Leguminosas,Frijol,Frijol,2020,2020A,45.00,40.00,280.00,7.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13458,Montecristo,Leguminosas,Leguminosas,Frijol,Frijol,2020,2020B,41.00,41.00,287.00,7.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13458,Montecristo,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,10.00,10.00,7.00,0.70,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13458,Montecristo,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,5.00,5.00,3.00,0.60,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13458,Montecristo,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,8.00,7.00,8.40,1.20,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13458,Montecristo,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,2.00,2.00,1.20,0.60,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13458,Montecristo,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023A,4.00,4.00,4.00,1.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13458,Montecristo,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,2.00,0.00,0.00,0.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,1650.00,1550.00,3875.00,2.50,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,610.00,600.00,360.00,0.60,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,1550.00,1420.00,3550.00,2.50,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,400.00,320.00,800.00,2.50,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,816.00,567.00,2001.00,3.53,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,660.00,603.00,2117.00,3.51,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021B,180.00,180.00,558.00,3.10,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,230.00,230.00,807.00,3.51,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,651.00,651.00,2473.80,3.80,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,921.00,921.00,3315.60,3.60,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,180.00,180.00,630.00,3.50,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,190.00,190.00,665.00,3.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,680.00,680.00,2380.00,3.50,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023A,1200.00,900.00,3150.00,3.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,180.00,180.00,630.00,3.50,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13458,Montecristo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,190.00,190.00,665.00,3.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2019,2019A,55.00,51.00,3060.00,60.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2019,2019B,15.00,12.00,672.00,56.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2020,2020A,150.00,135.00,8100.00,60.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2020,2020B,20.00,15.00,900.00,60.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2021,2021B,25.00,23.00,30.00,1.30,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022A,0.00,25.00,75.00,3.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022B,25.00,0.00,0.00,0.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2023,2023A,0.00,25.00,500.00,20.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13458,Montecristo,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2023,2023B,25.00,0.00,0.00,0.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13458,Montecristo,Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,120.00,120.00,900.00,7.50,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13458,Montecristo,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,175.00,120.00,900.00,7.50,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13458,Montecristo,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,180.00,160.00,1280.00,8.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13458,Montecristo,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,180.00,180.00,1440.00,8.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13458,Montecristo,Frutales,Demás frutales,Plátano,Plátano consumo interno,2023,2023,182.00,179.00,1432.00,8.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13458,Montecristo,Oleaginosas,Oleaginosas,Sacha inchi,Sacha inchi,2019,2019,8.00,0.00,0.00,0.00,Permanente,En fresco,2070500,Plukenetia volubilis
13,Bolívar,13458,Montecristo,Oleaginosas,Oleaginosas,Sacha inchi,Sacha inchi,2020,2020,9.00,8.00,16.00,2.00,Permanente,En fresco,2070500,Plukenetia volubilis
13,Bolívar,13458,Montecristo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,400.00,400.00,8280.00,20.70,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13458,Montecristo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,100.00,100.00,1500.00,15.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13458,Montecristo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,410.00,405.00,6075.00,15.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13458,Montecristo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,170.00,140.00,2100.00,15.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13458,Montecristo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,472.00,472.00,8307.00,17.60,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13458,Montecristo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,160.00,160.00,2560.00,16.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13458,Montecristo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,453.00,160.00,1120.00,7.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13458,Montecristo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,160.00,453.00,5436.00,12.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13458,Montecristo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,453.00,160.00,1440.00,9.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13458,Montecristo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,160.00,453.00,4077.00,9.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Arroz,Arroz secano manual,2019,2019A,1000.00,1000.00,2000.00,2.00,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Arroz,Arroz secano manual,2019,2019B,1100.00,1000.00,2000.00,2.00,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Arroz,Arroz secano manual,2020,2020A,1200.00,1200.00,2856.00,2.38,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Arroz,Arroz secano manual,2020,2020B,1000.00,800.00,1904.00,2.38,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021A,1400.00,1355.00,3224.90,2.38,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021B,1500.00,1000.00,2380.00,2.38,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022A,1700.00,200.00,476.00,2.38,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022B,1400.00,2300.00,4600.00,2.00,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
